Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.021,0.0000,0.0000,0.0000,-1.0000
0.036,0.0000,0.0000,0.0000,-1.0000
0.045,0.0000,0.0000,0.0000,-1.0000
0.054,0.0000,0.0000,0.0000,-1.0000
0.063,0.0000,0.0000,0.0000,-1.0000
0.072,0.0000,0.0000,0.0000,-1.0000
0.082,0.0000,0.0000,0.0000,-1.0000
0.090,0.0000,0.0000,0.0000,-1.0000
0.100,0.0000,0.0000,0.0000,-1.0000
0.109,0.0000,0.0000,0.0000,-1.0000
0.119,0.0000,0.0000,0.0000,-1.0000
0.130,0.0000,0.0000,0.0000,-1.0000
0.142,0.0000,0.0000,0.0000,-1.0000
0.150,0.0000,0.0000,0.0000,-1.0000
0.160,0.0000,0.0000,0.0000,-1.0000
0.168,0.0000,0.0000,0.0000,-1.0000
0.177,0.0000,0.0000,0.0000,-1.0000
0.186,0.0000,0.0000,0.0000,-1.0000
0.196,0.0000,0.0000,0.0000,-1.0000
0.204,0.0000,0.0000,0.0000,-1.0000
0.212,0.0000,0.0000,0.0000,-1.0000
0.221,0.0000,0.0000,0.0000,-1.0000
0.230,0.0000,0.0000,0.0000,-1.0000
0.238,0.0000,0.0000,0.0000,-1.0000
0.247,0.0000,0.0000,0.0000,-1.0000
0.254,0.0000,0.0000,0.0000,-1.0000
0.263,0.0000,0.0000,0.0000,-1.0000
0.270,0.0000,0.0000,0.0000,-1.0000
0.280,0.0000,0.0000,0.0000,-1.0000
0.287,0.0000,0.0000,0.0000,-1.0000
0.297,0.0000,0.0000,0.0000,-1.0000
0.304,0.0000,0.0000,0.0000,-1.0000
0.314,0.0000,0.0000,0.0000,-1.0000
0.322,0.0000,0.0000,0.0000,-1.0000
0.331,0.0000,0.0000,0.0000,-1.0000
0.341,0.0000,0.0000,0.0000,-1.0000
0.350,0.0000,0.0000,0.0000,-1.0000
0.359,0.0000,0.0000,0.0000,-1.0000
0.367,0.0000,0.0000,0.0000,-1.0000
0.377,0.0000,0.0000,0.0000,-1.0000
0.384,0.0000,0.0000,0.0000,-1.0000
0.394,0.0000,0.0000,0.0000,-1.0000
0.403,0.0000,0.0000,0.0000,-1.0000
0.411,0.0000,0.0000,0.0000,-1.0000
0.422,0.0000,0.0000,0.0000,-1.0000
0.430,0.0000,0.0000,0.0000,-1.0000
0.440,0.0000,0.0000,0.0000,-1.0000
0.449,0.0000,0.0000,0.0000,-1.0000
0.458,0.0000,0.0000,0.0000,-1.0000
0.468,0.0000,0.0000,0.0000,-1.0000
0.480,0.0000,0.0000,0.0000,-1.0000
0.487,0.0000,0.0000,0.0000,-1.0000
0.497,0.0000,0.0000,0.0000,-1.0000
0.505,0.0000,0.0000,0.0000,-1.0000
0.515,0.0000,0.0000,0.0000,-1.0000
0.522,0.0000,0.0000,0.0000,-1.0000
0.532,0.0000,0.0000,0.0000,-1.0000
0.542,0.0000,0.0000,0.0000,-1.0000
0.550,0.0000,0.0000,0.0000,-1.0000
